L5,SY,GE,VEND,ITEM,COLUPC,PRODUCT TYPE,PACKAGE,FLAVOR/SCENT,FAT CONTENT,CALORIE LEVEL,STYLE,TYPE OF YOGURT
COLOMBO LIGHT,,4,41148,77,44114800077,YOGURT,PLASTIC CUP,KEY LIME PIE,NONFAT,LIGHT,MISSING,BLENDED
COLOMBO LIGHT,,3,41148,78,34114800078,YOGURT,PLASTIC CUP,LEMON MERINGUE,FAT FREE,LIGHT,GRADE A,BLENDED
COLOMBO LIGHT,,3,41148,82,34114800082,YOGURT,PLASTIC CUP,MIXED BERRY,FAT FREE,LIGHT,MISSING,BLENDED
COLOMBO LIGHT,,2,41148,68,24114800068,YOGURT,PLASTIC CUP,ORANGE CREME,NONFAT,LIGHT,GRADE A,BLENDED
COLOMBO LIGHT,,3,41148,83,34114800083,YOGURT,PLASTIC CUP,RED RASPBERRY,FAT FREE,LIGHT,GRADE A,BLENDED
COLOMBO LIGHT,,4,41148,65,44114800065,YOGURT,PLASTIC CUP,RASPBERRY LEMONADE,NONFAT,LIGHT,MISSING,BLENDED
COLOMBO LIGHT,,3,41148,84,34114800084,YOGURT,PLASTIC CUP,STRAWBERRY,FAT FREE,LIGHT,GRADE A,BLENDED
COLOMBO LIGHT,,1,41148,63,14114800063,YOGURT,PLASTIC CUP,STRAWBERRY COLADA,NONFAT,LIGHT,MISSING,BLENDED
COLOMBO LIGHT,,3,41148,66,34114800066,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,FAT FREE,LIGHT,GRADE A,BLENDED
COLOMBO LIGHT,,3,41148,80,34114800080,YOGURT,PLASTIC CUP IN BOX,VARIETY PACK,NONFAT,LIGHT,MISSING,PRESTIRRED
COLOMBO LIGHT,,2,41148,74,24114800074,YOGURT,PLASTIC CUP,WHITE CHOC RASPBERRY,NONFAT,LIGHT,GRADE A,BLENDED
YOPLAIT CARB MONITOR,,1,70470,13751,17047013751,YOGURT,PLASTIC CUP,MISSING,LOW FAT,MISSING,LOW CARBOHYDRATE,BLENDED
YOPLAIT CARB MONITOR,,1,70470,13752,17047013752,YOGURT,PLASTIC CUP,MISSING,LOW FAT,MISSING,LOW CARBOHYDRATE,BLENDED
YOPLAIT CARB MONITOR,,1,70470,13753,17047013753,YOGURT,PLASTIC CUP,RASPBERRY CREME,LOW FAT,MISSING,LOW CARBOHYDRATE,BLENDED
YOPLAIT CARB MONITOR,27,1,4203,13757,2.71E+12,YOGURT,PLASTIC CUP,MISSING,LOW FAT,MISSING,GRADE A,BLENDED
YOPLAIT CARB MONITOR,,1,70470,13757,17047013757,YOGURT,PLASTIC CUP,MISSING,LOW FAT,MISSING,GRADE A,BLENDED
YOPLAIT CARB MONITOR,,1,70470,13754,17047013754,YOGURT,PLASTIC CUP,STRAWBERRY CREME,LOW FAT,MISSING,LOW CARBOHYDRATE,BLENDED
YOPLAIT EXPRESSE,,1,70470,341,17047000341,YOGURT,SQUEEZE TUBE IN BOX,ASSORTED,REGULAR,70 CALORIES,GRADE A,BLENDED
YOPLAIT EXPRESSE,,1,70470,342,17047000342,YOGURT,SQUEEZE TUBE IN BOX,ASSORTED,REGULAR,70 CALORIES,GRADE A,BLENDED
YOPLAIT EXPRESSE,,1,70470,343,17047000343,YOGURT,SQUEEZE TUBE IN BOX,ASSORTED,REGULAR,70 CALORIES,GRADE A,BLENDED
YOPLAIT EXPRESSE,27,1,4200,7091,2.71E+12,YOGURT,SQUEEZE TUBE IN BOX,STRAWBERRY,LOW FAT,MISSING,MISSING,BLENDED
YOPLAIT EXPRESSE,,1,70470,340,17047000340,YOGURT,SQUEEZE TUBE IN BOX,STRAWBERRY,REGULAR,MISSING,GRADE A,BLENDED
YOPLAIT EXTRA CREAMY FAT FREE,,1,70470,438,17047000438,YOGURT,PLASTIC CONTAINER,PLAIN,NONFAT,MISSING,MISSING,REGULAR
YOPLAIT EXTRA CREAMY FAT FREE,,1,70470,439,17047000439,YOGURT,PLASTIC CONTAINER,VANILLA,LOW FAT,MISSING,MISSING,BLENDED
YOPLAIT FRUIT AND GRAIN,,1,70470,17874,17047017874,YOGURT,PLASTIC CUP,MISSING,NONFAT,MISSING,GRADE A,BLENDED
YOPLAIT FRUIT AND GRAIN,,1,70470,17876,17047017876,YOGURT,PLASTIC CUP,ORCHARD PEACH,NONFAT,MISSING,GRADE A,BLENDED
YOPLAIT FRUIT AND GRAIN,,1,70470,17875,17047017875,YOGURT,PLASTIC CUP,MISSING,NONFAT,MISSING,GRADE A,BLENDED
YOPLAIT FRUIT AND GRAIN,,1,70470,17873,17047017873,YOGURT,PLASTIC CUP,MISSING,NONFAT,MISSING,GRADE A,BLENDED
YOPLAIT GO GURT,,1,70470,10282,17047010282,YOGURT,SQUEEZE TUBE IN BOX,ASSORTED,MISSING,MISSING,MISSING,MISSING
YOPLAIT GO GURT,,1,70470,47804,17047047804,YOGURT,SQUEEZE TUBE IN BOX,MISSING,MISSING,MISSING,GRADE A,BLENDED
YOPLAIT GO GURT,,1,70470,564,17047000564,YOGURT,SQUEEZE TUBE IN BOX,ASSORTED,FULL FAT,MISSING,MISSING,BLENDED
YOPLAIT GO GURT,,1,70470,11317,17047011317,YOGURT,SQUEEZE TUBE IN BOX,MISSING,FULL FAT,MISSING,MISSING,BLENDED
YOPLAIT GO GURT,,1,70470,390,17047000390,YOGURT,SQUEEZE TUBE IN BOX,ASSORTED,FULL FAT,MISSING,GRADE A,BLENDED
YOPLAIT GO GURT,,1,70470,570,17047000570,YOGURT,SQUEEZE TUBE IN BOX,MISSING,FULL FAT,MISSING,MISSING,PRESTIRRED
YOPLAIT GO GURT,,1,70470,572,17047000572,YOGURT,SQUEEZE TUBE IN BOX,MISSING,FULL FAT,MISSING,MISSING,PRESTIRRED
YOPLAIT GO GURT,,1,70470,573,17047000573,YOGURT,SQUEEZE TUBE IN BOX,ASSORTED,FULL FAT,MISSING,MISSING,PRESTIRRED
YOPLAIT GO GURT,,1,70470,571,17047000571,YOGURT,SQUEEZE TUBE IN BOX,MISSING,FULL FAT,MISSING,GRADE A,PRESTIRRED
YOPLAIT GO GURT,,1,70470,567,17047000567,YOGURT,SQUEEZE TUBE IN BOX,MISSING,REGULAR,MISSING,MISSING,BLENDED
YOPLAIT GO GURT,,1,70470,596,17047000596,YOGURT,SQUEEZE TUBE IN BOX,ASSORTED,REGULAR,MISSING,MISSING,BLENDED
YOPLAIT GO GURT,,1,70470,19654,17047019654,YOGURT,SQUEEZE TUBE IN BOX,MISSING,REGULAR,MISSING,MISSING,BLENDED
YOPLAIT GO GURT,,1,70470,560,17047000560,YOGURT,SQUEEZE TUBE IN BOX,ASSORTED,REGULAR,MISSING,GRADE A,BLENDED
YOPLAIT GO GURT,,2,70470,564,27047000564,YOGURT,SQUEEZE TUBE IN BOX,MISSING,REGULAR,MISSING,GRADE A,BLENDED
YOPLAIT GO GURT,,1,70470,27162,17047027162,YOGURT,SQUEEZE TUBE IN BOX,MISSING,FULL FAT,MISSING,MISSING,BLENDED
YOPLAIT GO GURT,,1,70470,381,17047000381,YOGURT,PLASTIC SQUEEZE TUBE,BERRY BLUE BLAST,FULL FAT,MISSING,GRADE A,BLENDED
YOPLAIT GO GURT,27,1,4200,5039,2.71E+12,YOGURT,SQUEEZE TUBE IN BOX,STRAWBERRY SPLASH,FULL FAT,MISSING,MISSING,BLENDED
YOPLAIT GO GURT,,2,70470,380,27047000380,YOGURT,PLASTIC SQUEEZE TUBE,STRAWBERRY SPLASH,FULL FAT,MISSING,GRADE A,BLENDED
YOPLAIT GO GURT,,1,70470,584,17047000584,YOGURT,SQUEEZE TUBE IN BOX,MISSING,FULL FAT,MISSING,MISSING,PRESTIRRED
YOPLAIT GO GURT,,1,70470,19801,17047019801,YOGURT,SQUEEZE TUBE IN BOX,MISSING,MISSING,MISSING,GRADE A,BLENDED
YOPLAIT GRANDE,,1,70470,29061,17047029061,YOGURT,PLASTIC CONTAINER,MISSING,99% FAT FREE,220 CALORIES,GRADE A,BLENDED
YOPLAIT GRANDE,,2,70470,430,27047000430,YOGURT,PLASTIC CONTAINER,CREAMY STRAWBERRY,LOW FAT,MISSING,GRADE A,BLENDED
YOPLAIT GRANDE,,1,70470,18065,17047018065,YOGURT,PLASTIC CONTAINER,CREAMY STRAWBERRY,NONFAT,LIGHT,GRADE A,BLENDED
YOPLAIT GRANDE,,1,70470,18064,17047018064,YOGURT,PLASTIC CONTAINER,CREAMY VANILLA,NONFAT,LIGHT,GRADE A,BLENDED
YOPLAIT GRANDE,,1,70470,29062,17047029062,YOGURT,PLASTIC CONTAINER,MISSING,99% FAT FREE,MISSING,GRADE A,BLENDED
YOPLAIT GRANDE,,2,70470,438,27047000438,YOGURT,PLASTIC CONTAINER,PLAIN,NONFAT,MISSING,GRADE A,REGULAR
YOPLAIT GRANDE,,2,70470,439,27047000439,YOGURT,PLASTIC CONTAINER,VANILLA,LOW FAT,MISSING,MISSING,BLENDED
YOPLAIT HEALTHY HEART,,1,70470,42628,17047042628,YOGURT,CUP,CHERRY ORCHARD,LOW FAT,MISSING,GRADE A,BLENDED
YOPLAIT HEALTHY HEART,,1,70470,42625,17047042625,YOGURT,CUP,HARVEST PEACH,LOW FAT,MISSING,GRADE A,BLENDED
YOPLAIT HEALTHY HEART,,1,70470,42626,17047042626,YOGURT,CUP,STRAWBERRY,LOW FAT,MISSING,GRADE A,BLENDED
YOPLAIT HEALTHY HEART,,1,70470,42627,17047042627,YOGURT,CUP,STRAWBERRY BANANA,LOW FAT,MISSING,GRADE A,BLENDED
YOPLAIT KIDS,,1,70470,15383,17047015383,YOGURT,PLASTIC CUP IN BOX,STRAWBRY&STRWBRY VNL,LOW FAT,MISSING,MISSING,BLENDED
YOPLAIT KIDS,,1,70470,17706,17047017706,YOGURT,PLSTC CUP IN SLEEVE,ASSORTED,LOW FAT,MISSING,CREAMY,BLENDED
YOPLAIT KIDS,,3,70470,712,37047000712,YOGURT,PLASTIC CUP IN BOX,ASSORTED,LOW FAT,MISSING,CUSTARD,BLENDED
YOPLAIT LIGHT,27,1,710,74074,2.71E+12,YOGURT,PLASTIC CUP,MISSING,NONFAT,LIGHT,MISSING,BLENDED
YOPLAIT LIGHT,,1,70470,638,17047000638,YOGURT,PLASTIC CUP,MISSING,NONFAT,LIGHT,MISSING,BLENDED
YOPLAIT LIGHT,,2,70470,660,27047000660,YOGURT,PLASTIC CUP,AMARETTO CHEESECAKE,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,658,17047000658,YOGURT,PLASTIC CUP,APRICOT MANGO,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,27,1,4202,19536,2.71E+12,YOGURT,PLSTC CUP IN SLEEVE,ASSORTED,NONFAT,LIGHT,MISSING,BLENDED
YOPLAIT LIGHT,,1,70470,704,17047000704,YOGURT,INDIVDL WRAP IN BOX,ASSORTED,NONFAT,LIGHT,MISSING,BLENDED
YOPLAIT LIGHT,,1,70470,42636,17047042636,YOGURT,PLASTIC CUP IN BOX,ASSORTED,LOW FAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,3,70470,703,37047000703,YOGURT,INDIVDL WRAP IN BOX,ASSORTED,NONFAT,LIGHT,MISSING,BLENDED
YOPLAIT LIGHT,,1,70470,19742,17047019742,YOGURT,PLS CP IN FRD PCK BX,MISSING,NONFAT,LIGHT,GRADE A,BLENDED
YOPLAIT LIGHT,,1,70470,536,17047000536,YOGURT,PLASTIC CUP IN BOX,ASSORTED,NONFAT,LIGHT,GRADE A,BLENDED
YOPLAIT LIGHT,,1,70470,25250,17047025250,YOGURT,PLASTIC CUP,ASSORTED,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,17047,17047017047,YOGURT,PLASTIC CUP IN BOX,MISSING,NONFAT,LIGHT,GRADE A,PRESTIRRED
YOPLAIT LIGHT,,1,70470,29533,17047029533,YOGURT,PLASTIC CUP IN BOX,MISSING,NONFAT,LIGHT,GRADE A,PRESTIRRED
YOPLAIT LIGHT,,1,70470,42398,17047042398,YOGURT,PLASTIC CUP IN BOX,MISSING,NONFAT,LIGHT,GRADE A,PRESTIRRED
YOPLAIT LIGHT,27,1,710,74073,2.71E+12,YOGURT,PLASTIC CUP,BLACKBERRY,NONFAT,LIGHT,MISSING,BLENDED
YOPLAIT LIGHT,,1,70470,636,17047000636,YOGURT,PLASTIC CUP,BLACKBERRY,NONFAT,LIGHT,GRADE A,BLENDED
YOPLAIT LIGHT,27,1,710,74341,2.71E+12,YOGURT,PLASTIC CUP,MISSING,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,652,17047000652,YOGURT,PLASTIC CUP,MISSING,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,657,17047000657,YOGURT,PLASTIC CUP,BANANA CREAM PIE,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,648,17047000648,YOGURT,PLASTIC CUP,MISSING,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,661,17047000661,YOGURT,PLASTIC CUP,BOSTON CREAM PIE,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,17878,17047017878,YOGURT,PLASTIC CUP,FRENCH VANILLA,FAT FREE,100 CALORIES,THICK AND CREAMY,BLENDED
YOPLAIT LIGHT,,1,70470,655,17047000655,YOGURT,PLASTIC CUP,HARVEST PEACH,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,665,17047000665,YOGURT,PLASTIC CUP,KEY LIME PIE,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,664,17047000664,YOGURT,PLASTIC CUP,LEMON CREAM PIE,FAT FREE,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,18085,17047018085,YOGURT,PLASTIC CUP,ORANGE CREME,FAT FREE,100 CALORIES,THICK AND CREAMY,BLENDED
YOPLAIT LIGHT,,1,70470,641,17047000641,YOGURT,PLASTIC CUP,ORANGE CREME,NONFAT,LIGHT,GRADE A,BLENDED
YOPLAIT LIGHT,,1,70470,640,17047000640,YOGURT,PLASTIC CUP,PASSION FRUIT &BANAN,NONFAT,MISSING,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,651,17047000651,YOGURT,PLASTIC CUP,RED RASPBERRY,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,669,17047000669,YOGURT,CUP,RASPBERRY PEACH MELB,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,27,1,710,74332,2.71E+12,YOGURT,PLASTIC CUP,STRAWBERRY,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,650,17047000650,YOGURT,PLASTIC CUP,STRAWBERRY,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,654,17047000654,YOGURT,PLASTIC CUP,MISSING,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,647,17047000647,YOGURT,PLASTIC CUP,STRAWBERRY ORANGE SU,NONFAT,MISSING,MISSING,PRESTIRRED
YOPLAIT LIGHT,27,1,710,74317,2.71E+12,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,27,1,710,74334,2.71E+12,YOGURT,PLASTIC CUP,VERY CHERRY,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,653,17047000653,YOGURT,PLASTIC CUP,VERY CHERRY,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,643,17047000643,YOGURT,PLASTIC CUP,VERY VANILLA,NONFAT,LIGHT,GRADE A,BLENDED
YOPLAIT LIGHT,,1,70470,668,17047000668,YOGURT,PLASTIC CUP,MISSING,NONFAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT LIGHT,,1,70470,17322,17047017322,YOGURT,PLASTIC CUP IN BOX,MISSING,NONFAT,LIGHT,GRADE A,BLENDED
YOPLAIT LIGHT,,1,70470,42906,17047042906,YOGURT,PLASTIC CUP IN BOX,MISSING,NONFAT,LIGHT,GRADE A,BLENDED
YOPLAIT LIGHT THICK AND CREAM,,1,70470,18082,17047018082,YOGURT,PLASTIC CUP,KEY LIME PIE,NONFAT,LIGHT,THICK AND CREAMY,PRESTIRRED
YOPLAIT LIGHT THICK AND CREAM,,1,70470,18084,17047018084,YOGURT,PLASTIC CUP,MIXED BERRY,NONFAT,LIGHT,THICK AND CREAMY,PRESTIRRED
YOPLAIT LIGHT THICK AND CREAM,,1,70470,18086,17047018086,YOGURT,PLASTIC CUP,PEACHES N CREAM,NONFAT,LIGHT,THICK AND CREAMY,BLENDED
YOPLAIT LIGHT THICK AND CREAM,,1,70470,18081,17047018081,YOGURT,PLASTIC CUP,STRAWBERRY,NONFAT,LIGHT,THICK AND CREAMY,PRESTIRRED
YOPLAIT LIGHT THICK AND CREAM,,1,70470,18083,17047018083,YOGURT,PLASTIC CUP,LEMON MERINGUE,NONFAT,LIGHT,THICK AND CREAMY,BLENDED
YOPLAIT ORIGINAL,27,1,4200,9160,2.71E+12,YOGURT,PLASTIC CUP,ASSORTED,MISSING,MISSING,MISSING,MISSING
YOPLAIT ORIGINAL,,1,70470,19743,17047019743,YOGURT,PLS CP IN FRD PCK BX,MISSING,LOW FAT,MISSING,GRADE A,BLENDED
YOPLAIT ORIGINAL,,1,70470,29422,17047029422,YOGURT,PLASTIC CUP IN BOX,ASSORTED,LOW FAT,MISSING,GRADE A,BLENDED
YOPLAIT ORIGINAL,,1,70470,42637,17047042637,YOGURT,PLASTIC CUP IN BOX,ASSORTED,LOW FAT,LIGHT,MISSING,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,18066,17047018066,YOGURT,PLSTC CUP IN SLEEVE,ASSORTED,99% FAT FREE,MISSING,ORIGINAL,BLENDED
YOPLAIT ORIGINAL,,1,70470,18067,17047018067,YOGURT,PLSTC CUP IN SLEEVE,ASSORTED,99% FAT FREE,MISSING,ORIGINAL,BLENDED
YOPLAIT ORIGINAL,27,1,710,74316,2.71E+12,YOGURT,PLASTIC CUP IN BOX,ASSORTED,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,2,70470,700,27047000700,YOGURT,PLSTC CUP IN SLEEVE,ASSORTED,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,3,70470,701,37047000701,YOGURT,PLSTC CUP IN SLEEVE,ASSORTED,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,2,70470,702,27047000702,YOGURT,PLASTIC CUP IN BOX,ASSORTED,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,330,17047000330,YOGURT,PLASTIC CUP,BLACKBERRY HARVEST,LOW FAT,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,2,70470,346,27047000346,YOGURT,PLASTIC CUP,MISSING,LOW FAT,170 CALORIES,ORIGINAL,BLENDED
YOPLAIT ORIGINAL,,1,70470,335,17047000335,YOGURT,PLASTIC CUP,MISSING,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,337,17047000337,YOGURT,PLASTIC CUP,MISSING,99% FAT FREE,180 CALORIES,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,309,17047000309,YOGURT,PLASTIC CUP,BOYSENBERRY,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,303,17047000303,YOGURT,PLASTIC CUP,CHERRY ORCHARD,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,188,17047000188,YOGURT,PLASTIC CUP,COOKIES & CREAM,LOW FAT,MISSING,ORIGINAL,MISSING
YOPLAIT ORIGINAL,,2,70470,318,27047000318,YOGURT,PLASTIC CUP,COCONUT CREAM PIE,99% FAT FREE,MISSING,ORIGINAL,MISSING
YOPLAIT ORIGINAL,27,1,710,74331,2.71E+12,YOGURT,PLASTIC CUP,FRENCH VANILLA,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,323,17047000323,YOGURT,PLASTIC CUP,FRENCH VANILLA,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,336,17047000336,YOGURT,PLASTIC CUP,KIWI DAIQUIRI,99% FAT FREE,180 CALORIES,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,321,17047000321,YOGURT,PLASTIC CUP,KEY LIME PIE,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,306,17047000306,YOGURT,PLASTIC CUP,MISSING,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,27,1,710,74343,2.71E+12,YOGURT,PLASTIC CUP,MOUNTAIN BLUEBERRY,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,302,17047000302,YOGURT,PLASTIC CUP,MOUNTAIN BLUEBERRY,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,19659,17047019659,YOGURT,PLASTIC CUP,MANGO,LOW FAT,MISSING,ORIGINAL,BLENDED
YOPLAIT ORIGINAL,,1,70470,305,17047000305,YOGURT,PLASTIC CUP,MANDARIN ORANGE,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,210,17047000210,YOGURT,PLASTIC CUP,MIXED BERRY,NONFAT,MISSING,MISSING,BLENDED
YOPLAIT ORIGINAL,,1,70470,310,17047000310,YOGURT,PLASTIC CUP,MIXED BERRY,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,319,17047000319,YOGURT,PLASTIC CUP,ORANGE CREME,99% FAT FREE,MISSING,ORIGINAL,BLENDED
YOPLAIT ORIGINAL,27,1,710,74357,2.71E+12,YOGURT,PLASTIC CUP,ORANGE CREAM,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,308,17047000308,YOGURT,PLASTIC CUP,PINEAPPLE,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,347,17047000347,YOGURT,PLASTIC CUP,PEACH COBBLER,LOW FAT,170 CALORIES,ORIGINAL,BLENDED
YOPLAIT ORIGINAL,,1,70470,307,17047000307,YOGURT,PLASTIC CUP,HARVEST PEACH,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,312,17047000312,YOGURT,PLASTIC CUP,PINA COLADA,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,311,17047000311,YOGURT,PLASTIC CUP,PLAIN,99% FAT FREE,MISSING,ORIGINAL,REGULAR
YOPLAIT ORIGINAL,,1,70470,301,17047000301,YOGURT,PLASTIC CUP,RED RASPBERRY,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,314,17047000314,YOGURT,PLASTIC CUP,RASPBERRY LEMON,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,29423,17047029423,YOGURT,PLASTIC CUP IN BOX,STRAWBERRY AND PEACH,LOW FAT,MISSING,GRADE A,BLENDED
YOPLAIT ORIGINAL,,1,70470,361,17047000361,YOGURT,PLASTIC CUP IN BOX,MISSING,LOW FAT,MISSING,ORIGINAL,BLENDED
YOPLAIT ORIGINAL,,1,70470,29421,17047029421,YOGURT,PLASTIC CUP IN BOX,STRAWBERRY,LOW FAT,MISSING,ORIGINAL,BLENDED
YOPLAIT ORIGINAL,27,2,710,74329,2.72E+12,YOGURT,PLASTIC CUP,STRAWBERRY,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,300,17047000300,YOGURT,PLASTIC CUP,STRAWBERRY,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,325,17047000325,YOGURT,PLASTIC CUP,STRAWBERRY CHSCK,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,317,17047000317,YOGURT,PLASTIC CUP,STRAWBERRY KIWI,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,329,17047000329,YOGURT,PLASTIC CUP,STRAWBERRY MANGO,99% FAT FREE,MISSING,ORIGINAL,MISSING
YOPLAIT ORIGINAL,27,1,710,74330,2.71E+12,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,313,17047000313,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,320,17047000320,YOGURT,PLASTIC CONTAINER,TROPICAL PEACH,99% FAT FREE,170 CALORIES,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,331,17047000331,YOGURT,PLASTIC CUP,TROPICAL FRUIT,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,537,17047000537,YOGURT,PLASTIC CUP IN BOX,VARIETY PACK,LOW FAT,MISSING,MISSING,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,538,17047000538,YOGURT,PLASTIC CUP IN BOX,VARIETY PACK,LOW FAT,MISSING,MISSING,PRESTIRRED
YOPLAIT ORIGINAL,27,1,4203,52268,2.71E+12,YOGURT,PLASTIC CUP IN BOX,VARIETY PACK,LOW FAT,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,25210,17047025210,YOGURT,PLASTIC CUP IN BOX,VARIETY PACK,LOW FAT,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,322,17047000322,YOGURT,PLASTIC CUP,WHITE CHOC RASPBERRY,99% FAT FREE,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,17437,17047017437,YOGURT,PLASTIC CUP,GUAVA,LOW FAT,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT ORIGINAL,,1,70470,17438,17047017438,YOGURT,PLASTIC CUP,PASSION FRUIT,LOW FAT,MISSING,ORIGINAL,PRESTIRRED
YOPLAIT RO GURT,,2,70470,596,27047000596,YOGURT,SQUEEZE TUBE IN BOX,MISSING,REGULAR,MISSING,GRADE A,BLENDED
YOPLAIT THICK AND CREAMY,,1,70470,135,17047000135,YOGURT,PLASTIC CUP,BLACKBERRY HARVEST,LOW FAT,MISSING,CUSTARD,BLENDED
YOPLAIT THICK AND CREAMY,,1,70470,102,17047000102,YOGURT,PLASTIC CUP,BLUEBERRY & CREAM,LOW FAT,MISSING,CUSTARD,BLENDED
YOPLAIT THICK AND CREAMY,,1,70470,114,17047000114,YOGURT,PLASTIC CUP,BANANA,LOW FAT,MISSING,CUSTARD,BLENDED
YOPLAIT THICK AND CREAMY,,2,70470,103,27047000103,YOGURT,PLASTIC CUP,CHERRY VANILLA,LOW FAT,MISSING,CUSTARD,BLENDED
